operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,has_valid_coordinates,has_valid_state,network_type_known
RJio,Outdoor,4G,4,Satisfactory,26.8900173,75.8080949,Rajasthan,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205324,72.8428531,Maharashtra,May,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,16.26593348,73.70835822,Maharashtra,May,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155623,78.2817698,Uttarakhand,May,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.2205017,72.8427567,Maharashtra,May,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566032,77.4896971,Karnataka,May,True,True,True
VI,Indoor,4G,1,Poor Voice Quality,21.12308696,79.06812387,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205753,72.8428489,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.220577,72.8428514,Maharashtra,May,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,16.2634789,73.6946256,Maharashtra,May,True,True,True
RJio,Indoor,4G,5,Satisfactory,16.2634782,73.6946273,Maharashtra,May,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.34636085,78.07506416,Uttarakhand,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205769,72.8428519,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205301,72.8428078,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205063,72.8427574,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.220498,72.8427558,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2216599,72.8425011,Maharashtra,May,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10492469,78.28755392,Uttarakhand,May,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1155525,78.2819558,Uttarakhand,May,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,16.2634782,73.6946273,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2204966,72.8427506,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2205063,72.8427574,Maharashtra,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,16.2634779,73.6946259,Maharashtra,May,True,True,True
RJio,Outdoor,4G,1,Call Dropped,16.2634779,73.6946259,Maharashtra,May,True,True,True
RJio,Travelling,4G,1,Call Dropped,16.2634779,73.6946259,Maharashtra,May,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048283,78.2876578,Uttarakhand,May,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11082336,78.28889448,Uttarakhand,May,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205818,72.8428556,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,22.7500288,75.9000488,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.227212,72.8554249,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11082336,78.28889448,Uttarakhand,June,True,True,True
VI,Travelling,Unknown,5,Satisfactory,17.4694985,78.4433652,Telangana,June,True,True,False
VI,Indoor,Unknown,2,Poor Voice Quality,21.12306585,79.0677562,Maharashtra,June,True,True,False
VI,Travelling,Unknown,4,Satisfactory,17.4694885,78.4433541,Telangana,June,True,True,False
RJio,Indoor,4G,4,Satisfactory,26.8900173,75.8080949,Rajasthan,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,26.8900173,75.8080949,Rajasthan,June,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11082336,78.28889448,Uttarakhand,June,True,True,False
VI,Travelling,Unknown,4,Satisfactory,17.4694936,78.4433639,Telangana,June,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.2205143,72.8427569,Maharashtra,June,True,True,True
VI,Travelling,Unknown,5,Satisfactory,17.46949553,78.44335914,Telangana,June,True,True,False
VI,Travelling,Unknown,5,Satisfactory,17.3956324,78.5084674,Telangana,June,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10479799,78.2876502,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2201113,72.845086,Maharashtra,June,True,True,True
VI,Indoor,4G,1,Call Dropped,20.3816896,72.9082206,Gujarat,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1163024,78.2808321,Uttarakhand,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155586,78.2817666,Uttarakhand,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.220498,72.8427558,Maharashtra,June,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10479799,78.2876502,Uttarakhand,June,True,True,False
RJio,Outdoor,4G,5,Satisfactory,12.956603,77.4896649,Karnataka,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.95653928,77.48968795,Karnataka,June,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.9566064,77.4896689,Karnataka,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.956642,77.4895891,Karnataka,June,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.220587,72.8428599,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,19.220587,72.8428599,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.09841682,78.28762677,Uttarakhand,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566504,77.4896565,Karnataka,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566367,77.4895605,Karnataka,June,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.09841682,78.28762677,Uttarakhand,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566107,77.4896697,Karnataka,June,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.2205716,72.8427687,Maharashtra,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566027,77.4896647,Karnataka,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566253,77.4896433,Karnataka,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566014,77.4896671,Karnataka,June,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.220575,72.8428466,Maharashtra,June,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,12.95665685,77.48973694,Karnataka,June,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.11555697,78.2817727,Uttarakhand,June,True,True,False
RJio,Outdoor,4G,1,Poor Voice Quality,30.11555697,78.2817727,Uttarakhand,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.96844048,77.50523846,Karnataka,June,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,22.80421079,75.90403641,Madhya Pradesh,June,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9459037,77.5426408,Karnataka,June,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.96842149,77.5052974,Karnataka,June,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8902231,75.8085265,Rajasthan,June,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,12.97038659,77.5060075,Karnataka,June,True,True,False
RJio,Indoor,4G,1,Call Dropped,12.95667032,77.48966038,Karnataka,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.95653325,77.4896276,Karnataka,June,True,True,False
RJio,Outdoor,4G,1,Poor Voice Quality,30.10481419,78.28764444,Uttarakhand,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10481419,78.28764444,Uttarakhand,June,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10481419,78.28764444,Uttarakhand,June,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95661202,77.48971242,Karnataka,June,True,True,True
Airtel,Travelling,Unknown,5,Satisfactory,12.95657915,77.48969671,Karnataka,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.95657915,77.48969671,Karnataka,June,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.2195039,72.8425011,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.22071518,72.84293155,Maharashtra,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566723,77.4896797,Karnataka,June,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10473458,78.28753485,Uttarakhand,June,True,True,True
Airtel,Outdoor,4G,1,Poor Voice Quality,13.73870749,79.7133315,Andhra Pradesh,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,19.22071518,72.84293155,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.19464319,78.2152869,Uttarakhand,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048329,78.2876585,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,30.1048294,78.2876586,Uttarakhand,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566488,77.4896334,Karnataka,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10492548,78.28772899,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.22071518,72.84293155,Maharashtra,June,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,13.74877434,79.67609318,Andhra Pradesh,June,True,True,True
RJio,Indoor,Unknown,1,Poor Voice Quality,30.10458699,78.28748305,Uttarakhand,June,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10458699,78.28748305,Uttarakhand,June,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.10458699,78.28748305,Uttarakhand,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10748305,78.28877221,Uttarakhand,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10339791,78.28475152,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,30.10339791,78.28475152,Uttarakhand,June,True,True,True
RJio,Indoor,4G,4,Satisfactory,23.03262464,79.01740174,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,23.03262464,79.01740174,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,23.03265922,79.01738003,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,23.03320123,79.01706772,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,23.02258417,79.03736131,Madhya Pradesh,June,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,25.2928899,83.1211445,Uttar Pradesh,June,True,True,True
Airtel,Indoor,4G,1,Call Dropped,25.2929141,83.1212462,Uttar Pradesh,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205769,72.8428519,Maharashtra,June,True,True,True
RJio,Travelling,4G,5,Satisfactory,23.04039936,79.04376592,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2204977,72.8427482,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11547182,78.28191218,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2174493,72.8473015,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2196457,72.8439782,Maharashtra,June,True,True,True
RJio,Travelling,4G,5,Satisfactory,23.03265922,79.01738003,Madhya Pradesh,June,True,True,True
RJio,Outdoor,4G,4,Satisfactory,23.03320123,79.01706772,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2214069,72.8436089,Maharashtra,June,True,True,True
RJio,Outdoor,Unknown,1,Poor Voice Quality,30.11547182,78.28191218,Uttarakhand,June,True,True,False
RJio,Outdoor,Unknown,3,Satisfactory,30.10480611,78.287633,Uttarakhand,June,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10480611,78.287633,Uttarakhand,June,True,True,True
RJio,Travelling,4G,5,Satisfactory,23.03269367,79.01739101,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2220192,72.8425011,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2204968,72.842752,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205932,72.8428746,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2204977,72.8427482,Maharashtra,June,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10480611,78.287633,Uttarakhand,June,True,True,False
RJio,Indoor,4G,4,Satisfactory,26.89899277,75.79968508,Rajasthan,June,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,19.2140996,72.8410371,Maharashtra,June,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.10480611,78.287633,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205406,72.8428082,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Call Dropped,22.80456123,75.90385002,Madhya Pradesh,June,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,22.80456123,75.90385002,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2195039,72.8425011,Maharashtra,June,True,True,True
BSNL,Indoor,3G,4,Satisfactory,22.6554398,88.35953,West Bengal,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.22009905,72.8427101,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.22009905,72.8427101,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,22.8047011,75.9044048,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,3,Poor Voice Quality,22.8047011,75.9044048,Madhya Pradesh,June,True,True,True
RJio,Outdoor,4G,1,Call Dropped,22.8043013,75.9042896,Madhya Pradesh,June,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,22.8043013,75.9042896,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,22.8044878,75.9036347,Madhya Pradesh,June,True,True,True
RJio,Travelling,4G,2,Poor Voice Quality,22.8044878,75.9036347,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,22.8047723,75.9011378,Madhya Pradesh,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,22.7431455,75.8752326,Madhya Pradesh,June,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,22.7402504,75.8813587,Madhya Pradesh,June,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,25.2929158,83.1211246,Uttar Pradesh,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,30.10480611,78.287633,Uttarakhand,June,True,True,True
RJio,Outdoor,Unknown,1,Poor Voice Quality,30.10480611,78.287633,Uttarakhand,June,True,True,False
VI,Indoor,Unknown,1,Poor Voice Quality,21.12318903,79.06791446,Maharashtra,June,True,True,False
Airtel,Travelling,Unknown,5,Satisfactory,12.96858686,77.50532625,Karnataka,June,True,True,False
Airtel,Travelling,4G,5,Satisfactory,12.95840867,77.55474558,Karnataka,June,True,True,True
Airtel,Outdoor,4G,5,Satisfactory,12.97785995,77.57281464,Karnataka,June,True,True,True
Airtel,Travelling,4G,5,Satisfactory,12.97790413,77.57206329,Karnataka,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.95661801,77.48971469,Karnataka,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.96858686,77.50532625,Karnataka,June,True,True,False
VI,Indoor,4G,3,Poor Voice Quality,20.38800789,72.90585019,Gujarat,June,True,True,True
RJio,Travelling,4G,1,Poor Voice Quality,16.2634845,73.6946688,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,16.2634845,73.6946688,Maharashtra,June,True,True,True
Airtel,Indoor,4G,1,Call Dropped,16.2634845,73.6946688,Maharashtra,June,True,True,True
RJio,Travelling,4G,1,Call Dropped,12.95656186,77.48964902,Karnataka,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.22390343,72.84179623,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.22390343,72.84179623,Maharashtra,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95651152,77.48966534,Karnataka,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2190383,72.8413934,Maharashtra,June,True,True,True
BSNL,Indoor,3G,2,Poor Voice Quality,22.6554637,88.3595274,West Bengal,June,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,19.2206528,72.8432397,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Call Dropped,19.2203998,72.8443474,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Call Dropped,19.2201113,72.845086,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,19.2203998,72.8443474,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,16.3708412,73.783261,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205752,72.8428119,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2205792,72.8428132,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2205753,72.8428127,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2195394,72.8428704,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.21976153,72.84280444,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2286007,72.85557039,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2286007,72.85557039,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155509,78.2817657,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205753,72.8428118,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205752,72.8428123,Maharashtra,June,True,True,True
RJio,Outdoor,4G,2,Call Dropped,19.2143975,72.8454552,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,16.26361983,73.69434156,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,16.26359098,73.69464037,Maharashtra,June,True,True,True
RJio,Outdoor,4G,1,Call Dropped,19.2216599,72.8425011,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2196811,72.8443474,Maharashtra,June,True,True,True
RJio,Travelling,4G,1,Call Dropped,19.2216599,72.8425011,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2201113,72.845086,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2205147,72.842754,Maharashtra,June,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.3667085,78.0701552,Uttarakhand,June,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10483239,78.28765827,Uttarakhand,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,30.1048334,78.2876544,Uttarakhand,June,True,True,True
Airtel,Indoor,Unknown,1,Poor Voice Quality,13.0572264,80.1359266,Tamil Nadu,June,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.2205754,72.8428108,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205758,72.8428115,Maharashtra,June,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,30.10483239,78.28765827,Uttarakhand,June,True,True,False
RJio,Indoor,4G,1,Call Dropped,19.220497,72.842751,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2206362,72.8428981,Maharashtra,June,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11637986,78.28103853,Uttarakhand,June,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.11637986,78.28103853,Uttarakhand,June,True,True,True
BSNL,Indoor,3G,4,Satisfactory,22.6554493,88.3595343,West Bengal,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11637986,78.28103853,Uttarakhand,June,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.90012064,75.79773302,Rajasthan,June,True,True,True
RJio,Travelling,4G,2,Poor Voice Quality,19.2205142,72.8427554,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205142,72.8427554,Maharashtra,June,True,True,True
VI,Indoor,4G,3,Satisfactory,21.12329064,79.06840554,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205185,72.8428926,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,19.2205187,72.8428949,Maharashtra,June,True,True,True
Airtel,Indoor,2G,1,Poor Voice Quality,12.90718333,77.70566667,Karnataka,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205942,72.8428886,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Call Dropped,16.26363969,73.69460343,Maharashtra,June,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205862,72.8428818,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205079,72.8427522,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2204955,72.8427508,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2204991,72.8427517,Maharashtra,June,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.21792911,72.84301461,Maharashtra,June,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,19.21792911,72.84301461,Maharashtra,June,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.1228038,79.06777627,Maharashtra,June,True,True,False
RJio,Outdoor,4G,2,Poor Voice Quality,19.26628758,72.96733465,Maharashtra,June,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048191,78.2876525,Uttarakhand,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95654644,77.48968729,Karnataka,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566083,77.4896787,Karnataka,June,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.95656471,77.48968317,Karnataka,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95649616,77.48966444,Karnataka,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566086,77.489678,Karnataka,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95657252,77.48967157,Karnataka,June,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566251,77.4896666,Karnataka,June,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566183,77.4896631,Karnataka,June,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566165,77.4896695,Karnataka,June,True,True,False
Airtel,Travelling,Unknown,5,Satisfactory,12.9566165,77.4896695,Karnataka,June,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.9566135,77.4896668,Karnataka,June,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,12.9564039,77.48967983,Karnataka,June,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,12.95655662,77.4903754,Karnataka,June,True,True,False
